monthly_income,repayment_history_score,utility_bill_regularity,years_in_business,debt_to_income_ratio,group_membership,income_stability_score,repaid_on_time
40522.57,0.9394,0.35,19,0.7471,1,0.9189,0
47373.01,0.1566,0.0023,16,0.1242,1,0.88,1
43921.6,0.1275,0.7813,10,0.532,0,0.3225,0
22284.58,0.4129,0.8274,18,0.5228,1,0.868,0
74504.57,0.1256,0.0587,3,0.5877,1,0.6326,0
47603.53,0.9804,0.6254,6,0.8467,1,0.9816,0
6544.43,0.4243,0.661,1,0.4428,0,0.9662,1
96581.3,0.5336,0.1457,3,0.0696,0,0.6169,0
82497.54,0.2271,0.5525,17,0.4314,0,0.4678,0
73738.14,0.4491,0.2432,8,0.709,0,0.1423,0
87563.73,0.9847,0.0165,13,0.3227,0,0.5304,0
91146.69,0.4887,0.8669,18,0.0244,1,0.3983,0
37061.52,0.0088,0.4917,16,0.2729,0,0.6456,0
63041.07,0.2425,0.7817,8,0.6139,1,0.0895,0
62836.74,0.9785,0.7229,7,0.0774,1,0.8349,1
30393.47,0.9891,0.9937,2,0.3384,0,0.9671,1
26085.46,0.2105,0.438,17,0.1198,0,0.2094,0
15821.19,0.6153,0.4276,20,0.4283,0,0.6328,0
67634.85,0.0769,0.2818,10,0.1274,0,0.8019,0
79187.3,0.5774,0.6251,10,0.0981,0,0.5544,1
77290.53,0.1259,0.4861,17,0.628,0,0.9354,0
35046.16,0.8187,0.7288,7,0.1422,1,0.5119,1
24499.69,0.9396,0.3565,8,0.1393,0,0.2705,0
48093.35,0.173,0.1308,18,0.5333,0,0.4716,0
56947.28,0.4627,0.8624,7,0.0392,0,0.4879,0
92313.28,0.102,0.828,19,0.0297,1,0.2537,0
88108.2,0.3391,0.351,3,0.3883,1,0.787,0
92025.54,0.0651,0.6904,10,0.3286,0,0.6177,1
85774.93,0.2645,0.4924,10,0.4902,1,0.3704,0
96635.21,0.9902,0.761,6,0.8941,1,0.4217,0
49222.5,0.0446,0.3901,20,0.3912,0,0.3717,1
9509.98,0.859,0.5356,10,0.5185,0,0.4479,0
12938.39,0.0775,0.0578,18,0.8273,0,0.5281,0
42076.23,0.529,0.1749,4,0.4349,0,0.3309,0
29480.27,0.4521,0.7818,7,0.703,1,0.8182,0
21144.36,0.9316,0.3816,10,0.4938,0,0.9284,1
95554.36,0.199,0.0351,11,0.5735,0,0.5228,0
23564.86,0.1797,0.1676,4,0.8393,0,0.7114,0
96141.03,0.7487,0.4116,6,0.0006,0,0.9305,0
77279.69,0.7257,0.7179,13,0.8108,1,0.1919,0
65889.84,0.6992,0.3635,5,0.4479,0,0.1897,0
69221.8,0.0261,0.7452,15,0.5461,0,0.0726,0
36490.06,0.26,0.8581,10,0.4051,1,0.4421,1
66410.57,0.8399,0.3411,20,0.2348,0,0.3311,0
22735.75,0.6009,0.8004,4,0.0594,0,0.5605,1
94082.02,0.6022,0.1269,17,0.8506,1,0.4511,1
33670.37,0.2959,0.4153,10,0.5615,0,0.1902,0
29242.72,0.2602,0.0976,1,0.7861,0,0.3912,0
72560.47,0.9466,0.0525,14,0.2617,0,0.0289,0
67362.63,0.7278,0.0645,4,0.2502,0,0.5374,0
47873.4,0.1269,0.1048,2,0.3022,0,0.2711,0
65082.39,0.9377,0.8357,11,0.2079,0,0.1124,1
20151.84,0.5824,0.5437,16,0.4482,1,0.0659,1
68966.19,0.3334,0.9474,5,0.8426,0,0.7144,0
30708.02,0.3971,0.538,13,0.7885,0,0.2473,0
30919.42,0.7254,0.6287,0,0.4456,1,0.6588,1
20407.09,0.3763,0.1845,3,0.3139,0,0.8155,0
36575.83,0.5787,0.5406,15,0.5505,0,0.5,0
36468.85,0.7105,0.3853,0,0.551,0,0.1331,0
48147.01,0.1954,0.9314,7,0.6154,1,0.6145,0
23089.85,0.9442,0.9339,10,0.482,1,0.0716,1
23335.72,0.3562,0.1985,1,0.0241,0,0.8171,0
56465.16,0.4194,0.6201,20,0.0684,0,0.7615,0
17243.35,0.6985,0.6382,10,0.8764,0,0.4021,0
70445.22,0.6088,0.5625,7,0.6716,0,0.2691,1
94674.98,0.4401,0.1243,20,0.8534,1,0.7096,0
45545.58,0.6497,0.654,11,0.3056,1,0.5672,1
90605.0,0.9028,0.7991,14,0.4815,1,0.1451,1
14340.08,0.8003,0.3452,1,0.2898,0,0.7592,0
9080.97,0.8243,0.5146,3,0.818,1,0.334,0
73530.04,0.2584,0.1163,0,0.259,1,0.8938,0
77297.05,0.4194,0.9307,10,0.6244,0,0.8295,0
85090.53,0.5538,0.1095,17,0.1576,1,0.2758,0
10397.68,0.0442,0.2084,18,0.0947,0,0.2553,0
78806.17,0.7698,0.2985,12,0.1401,1,0.3979,0
40771.18,0.3235,0.8258,1,0.4765,1,0.8045,0
33817.08,0.2826,0.7007,13,0.7601,1,0.1307,0
21437.27,0.2593,0.007,13,0.8994,1,0.3161,0
99621.5,0.2834,0.1836,12,0.5604,1,0.6591,0
11048.04,0.338,0.7502,15,0.4802,0,0.0335,0
83565.76,0.6048,0.4038,11,0.7082,1,0.0559,0
65751.97,0.5836,0.0262,14,0.0574,0,0.7622,0
74832.64,0.2557,0.9639,10,0.7285,1,0.5223,0
72613.13,0.2064,0.1512,3,0.6825,1,0.5576,0
86551.28,0.8264,0.5105,1,0.4766,1,0.2489,1
22460.25,0.0927,0.2483,19,0.0207,0,0.5318,0
5078.34,0.5128,0.7375,9,0.182,0,0.545,0
61860.21,0.5206,0.7767,6,0.3327,1,0.4138,0
38616.57,0.5741,0.3972,6,0.8471,1,0.9644,0
16759.8,0.8857,0.6584,1,0.5746,1,0.0493,0
22683.18,0.6239,0.9091,19,0.4591,1,0.4149,0
36516.18,0.9736,0.8148,1,0.4396,0,0.8575,1
11672.17,0.8714,0.4149,4,0.702,1,0.2063,0
10406.75,0.2147,0.4415,9,0.2913,0,0.935,0
92022.49,0.2412,0.8869,7,0.0851,1,0.4255,0
34649.76,0.3448,0.0344,0,0.6093,1,0.1566,0
98311.92,0.3915,0.0228,6,0.2961,1,0.0931,0
96614.87,0.553,0.2058,16,0.293,1,0.3271,0
18544.27,0.2325,0.8276,5,0.4092,1,0.9197,0
72917.81,0.2223,0.1532,18,0.2185,1,0.9391,0
62076.46,0.3814,0.2853,7,0.8295,1,0.5633,0
70611.47,0.672,0.6291,0,0.7623,1,0.1182,0
14138.15,0.6881,0.1842,2,0.892,0,0.4566,0
22913.21,0.9761,0.3031,17,0.8681,0,0.4178,0
12280.67,0.2024,0.4669,8,0.283,1,0.2311,0
62392.75,0.3929,0.2281,20,0.3425,0,0.076,0
98726.15,0.9647,0.9924,16,0.6284,0,0.3816,0
68838.53,0.69,0.1634,0,0.0143,1,0.3719,1
72522.35,0.5923,0.8499,6,0.8945,0,0.704,0
98535.58,0.5396,0.4701,15,0.0098,0,0.3942,0
69411.1,0.0755,0.1291,1,0.4783,0,0.0131,0
8817.25,0.8934,0.1185,20,0.6018,1,0.02,0
87365.53,0.6255,0.5003,3,0.8227,1,0.6875,0
39644.44,0.5717,0.3535,16,0.5797,0,0.6608,0
5414.54,0.5395,0.2346,17,0.5373,1,0.1604,1
53187.25,0.3919,0.9589,10,0.2703,0,0.8662,0
94016.43,0.2547,0.4634,16,0.5318,1,0.6626,0
29446.42,0.7553,0.9288,18,0.6747,0,0.1541,0
51693.75,0.5096,0.164,15,0.464,0,0.2876,0
21508.8,0.0339,0.1835,14,0.7017,1,0.9737,0
10480.8,0.3991,0.596,8,0.0627,1,0.4077,0
12651.77,0.9286,0.2699,6,0.3018,1,0.2368,1
74066.04,0.3739,0.1849,18,0.8638,1,0.5241,1
87087.07,0.4132,0.0947,4,0.2911,1,0.2056,0
18613.39,0.624,0.0763,8,0.5597,0,0.7917,0
32390.26,0.8017,0.7532,10,0.4679,0,0.7943,1
23527.8,0.6685,0.2822,8,0.843,1,0.8008,0
7551.3,0.8501,0.9784,7,0.1465,1,0.6173,1
57575.98,0.114,0.1831,12,0.2694,1,0.694,0
71492.61,0.9246,0.3544,6,0.7761,1,0.3214,1
66548.36,0.9039,0.3749,20,0.5996,1,0.8789,0
41865.09,0.5191,0.5002,3,0.4887,0,0.1442,0
57725.97,0.6247,0.8706,8,0.3554,1,0.2545,1
13939.43,0.2128,0.8348,17,0.3702,1,0.9927,0
19658.85,0.4479,0.01,9,0.8414,0,0.9604,0
93520.49,0.2027,0.4093,14,0.604,1,0.5076,0
77343.24,0.022,0.8279,13,0.8362,0,0.4991,0
92660.21,0.9809,0.0002,6,0.875,0,0.1168,0
92084.63,0.2591,0.5336,15,0.4923,0,0.6597,0
66692.3,0.5931,0.2595,4,0.5489,0,0.031,0
93182.67,0.3003,0.4128,15,0.5907,0,0.3143,0
44586.89,0.3706,0.4203,2,0.7553,1,0.4184,0
5343.54,0.3978,0.3918,14,0.5932,1,0.894,0
10944.26,0.335,0.892,2,0.1032,0,0.9685,1
15401.3,0.6374,0.5365,18,0.8482,0,0.974,0
14058.58,0.9609,0.9037,13,0.5948,1,0.7988,0
38411.73,0.4286,0.7267,0,0.7829,0,0.29,1
71620.73,0.9733,0.3511,2,0.3823,1,0.0454,0
80111.64,0.6678,0.4936,3,0.4272,0,0.4256,1
61070.26,0.6071,0.3899,20,0.62,0,0.2974,0
18911.44,0.2371,0.8286,12,0.6988,0,0.6552,0
76050.65,0.0629,0.1876,5,0.0706,0,0.3711,0
38706.18,0.8519,0.9364,5,0.3666,1,0.8908,1
6234.37,0.574,0.5804,0,0.6929,1,0.374,0
31655.92,0.4144,0.6118,4,0.893,1,0.378,0
36407.05,0.812,0.5168,17,0.0105,0,0.7591,1
31053.33,0.3106,0.5545,12,0.2383,0,0.59,0
82127.66,0.7836,0.6677,7,0.4184,0,0.2553,1
77193.01,0.328,0.655,0,0.2006,1,0.6767,0
71077.44,0.9209,0.2141,7,0.0242,0,0.563,0
18205.48,0.268,0.5824,8,0.4856,1,0.1041,0
81744.22,0.1376,0.3546,2,0.5845,1,0.4673,0
69331.72,0.6981,0.637,12,0.3745,0,0.9187,1
23509.58,0.1628,0.5478,13,0.3329,0,0.2118,0
66568.92,0.9494,0.1797,20,0.887,0,0.4146,0
50933.61,0.6556,0.7347,7,0.4298,0,0.2759,0
46738.26,0.2309,0.457,5,0.7183,1,0.5369,0
15651.7,0.2088,0.5514,17,0.2585,1,0.9751,0
54238.91,0.9239,0.6726,7,0.7472,1,0.3099,0
14493.52,0.6079,0.6529,13,0.7413,0,0.8328,0
20604.07,0.8937,0.7489,15,0.2409,1,0.8383,1
17591.9,0.1102,0.2068,18,0.5903,1,0.2594,0
95640.29,0.9254,0.1104,6,0.6138,1,0.7726,1
32062.15,0.52,0.6692,13,0.3984,0,0.9881,0
38744.41,0.6684,0.236,2,0.6964,0,0.954,0
35597.66,0.3729,0.1146,16,0.2762,1,0.6057,0
90333.79,0.0591,0.1312,0,0.4358,0,0.1517,0
58481.76,0.958,0.3128,14,0.8911,0,0.1193,0
92320.19,0.9946,0.9918,4,0.1608,0,0.2668,1
33492.87,0.3645,0.1573,9,0.133,0,0.6013,0
15909.29,0.9439,0.2985,1,0.128,1,0.3862,0
57840.75,0.1677,0.9207,14,0.8983,0,0.699,0
37826.01,0.1547,0.9633,10,0.1439,1,0.7878,0
81181.15,0.0731,0.2288,13,0.1712,1,0.1804,0
88545.22,0.3913,0.8805,7,0.6253,0,0.9053,0
49894.48,0.0523,0.1389,0,0.6835,1,0.0606,0
97279.11,0.3947,0.7615,12,0.4744,0,0.2649,0
57536.24,0.1384,0.013,14,0.8844,0,0.8148,0
30737.44,0.7305,0.4066,13,0.035,1,0.1837,1
51452.67,0.8334,0.2473,5,0.5587,0,0.2201,0
8544.48,0.6878,0.704,15,0.5458,0,0.9757,0
81380.11,0.2005,0.0161,11,0.2891,0,0.9124,0
14636.33,0.7668,0.4649,4,0.8095,1,0.8128,0
34331.11,0.2495,0.6967,2,0.4976,0,0.1738,1
58705.07,0.7595,0.0467,6,0.2217,0,0.2551,0
9082.64,0.5674,0.8974,0,0.0795,0,0.2352,1
12535.11,0.3667,0.3612,15,0.0964,1,0.1891,0
71131.05,0.0835,0.1653,0,0.8076,1,0.9704,0
11818.82,0.8275,0.2255,1,0.2253,1,0.166,0
50322.87,0.9397,0.3389,3,0.8163,0,0.7467,1
37176.09,0.6659,0.1984,6,0.1081,0,0.051,0
26667.54,0.9645,0.5106,0,0.8855,1,0.5438,0
22934.0,0.9341,0.6329,13,0.75,1,0.0708,1
77524.07,0.1946,0.4334,2,0.1046,0,0.0618,0
95396.51,0.7312,0.427,16,0.0775,0,0.2302,0
18317.08,0.3493,0.7817,11,0.7231,1,0.9256,0
96169.72,0.4875,0.301,1,0.0703,1,0.6388,0
61502.44,0.157,0.6228,8,0.236,0,0.6514,0
65957.74,0.9748,0.8929,2,0.7211,0,0.2977,0
72443.01,0.7261,0.2215,20,0.8168,0,0.7236,1
71891.29,0.2669,0.6199,12,0.6909,0,0.6816,0
82882.06,0.3715,0.948,16,0.8009,1,0.4617,0
50929.52,0.4225,0.5298,7,0.5039,1,0.6826,0
55669.07,0.7475,0.9769,3,0.7017,0,0.8671,0
35763.57,0.9257,0.31,4,0.3098,1,0.9604,0
14999.47,0.3214,0.5643,8,0.7067,1,0.9966,0
68140.82,0.4725,0.311,16,0.6118,1,0.4883,1
8192.95,0.5932,0.0037,9,0.5173,1,0.0328,0
31185.33,0.3933,0.9973,19,0.8931,1,0.2292,0
13951.84,0.5042,0.2401,7,0.4228,1,0.1968,0
23119.08,0.1057,0.9731,4,0.5573,1,0.3005,0
65679.44,0.1677,0.653,10,0.4589,1,0.3605,0
64705.28,0.4011,0.9039,2,0.2345,0,0.6687,0
45000.22,0.9149,0.9672,14,0.2973,0,0.5257,1
13566.34,0.3494,0.5678,2,0.8809,1,0.6497,0
46170.52,0.2498,0.9997,13,0.3529,0,0.9718,0
38510.76,0.7429,0.7673,8,0.6115,0,0.0491,0
73443.62,0.9491,0.5238,7,0.5104,1,0.0144,0
60007.53,0.4591,0.6549,12,0.8008,1,0.6655,0
51698.75,0.0086,0.1943,14,0.6819,0,0.5463,0
51263.3,0.6881,0.011,19,0.0726,0,0.4827,0
96798.2,0.4151,0.2568,6,0.3199,1,0.8533,0
76847.95,0.6736,0.435,17,0.6407,0,0.1589,1
52213.06,0.2777,0.2281,17,0.1452,0,0.5736,0
50526.15,0.0024,0.514,20,0.4531,0,0.9319,0
7515.51,0.3445,0.6579,20,0.286,1,0.4459,0
94538.38,0.7048,0.6558,16,0.0583,0,0.5799,1
35321.53,0.3931,0.8938,6,0.8974,0,0.07,0
29314.21,0.2192,0.9663,14,0.8364,0,0.3492,0
99943.85,0.464,0.8907,16,0.6728,0,0.0414,0
73275.52,0.7523,0.6202,6,0.1809,1,0.5724,1
9499.56,0.1194,0.2058,17,0.8897,1,0.5905,0
10879.12,0.6918,0.9435,14,0.5677,0,0.9508,0
7422.65,0.6673,0.1749,10,0.8695,1,0.6384,0
61963.8,0.3707,0.1514,18,0.0383,1,0.003,0
11798.63,0.9703,0.3176,1,0.1561,0,0.8332,0
93671.89,0.8947,0.5736,14,0.6095,1,0.3297,0
94006.12,0.3162,0.6815,16,0.8165,0,0.7143,0
56875.14,0.0311,0.0133,0,0.1582,0,0.264,0
63580.7,0.3083,0.778,8,0.2854,1,0.7602,0
32729.97,0.2047,0.175,10,0.5294,1,0.9275,0
11077.39,0.5473,0.2965,4,0.8997,0,0.0793,0
75058.74,0.9187,0.3221,18,0.7197,1,0.5444,0
14669.67,0.8703,0.3324,13,0.8312,1,0.5404,0
13127.98,0.3058,0.7604,5,0.6075,0,0.2864,0
34566.2,0.4286,0.0409,9,0.7896,1,0.3417,0
6184.24,0.0365,0.1965,2,0.4563,1,0.6762,0
46233.38,0.5442,0.0223,1,0.1117,0,0.2926,1
72229.69,0.0634,0.7783,15,0.6386,0,0.0306,0
81128.15,0.9386,0.9837,20,0.5413,0,0.7692,0
62409.19,0.8669,0.6595,5,0.4368,1,0.6252,1
85453.05,0.2142,0.5901,5,0.2475,0,0.2505,0
43617.71,0.6994,0.9081,14,0.7058,0,0.9615,0
85633.35,0.568,0.255,10,0.7384,0,0.8984,0
53114.96,0.8014,0.0665,2,0.3278,0,0.9644,0
26188.43,0.4757,0.51,14,0.835,1,0.5122,0
94693.84,0.1918,0.2603,4,0.3328,1,0.2352,0
31122.23,0.6398,0.4511,2,0.0968,0,0.1738,1
7489.14,0.0803,0.4563,9,0.1499,1,0.9485,0
28054.03,0.5846,0.3188,15,0.4451,1,0.8908,0
39835.32,0.2127,0.4863,10,0.0719,1,0.7409,0
38378.22,0.6849,0.3802,13,0.6466,1,0.5105,0
54843.41,0.828,0.1131,4,0.7156,0,0.3844,0
88897.05,0.1095,0.8667,10,0.4945,0,0.7034,0
32772.13,0.4003,0.7013,14,0.804,1,0.0095,0
54473.21,0.7335,0.0413,11,0.8589,1,0.5243,0
37313.2,0.1637,0.1158,5,0.4028,0,0.6787,0
83068.44,0.5665,0.0965,20,0.0802,0,0.7538,1
19972.14,0.6718,0.0617,1,0.2081,0,0.4511,1
14833.48,0.3548,0.0591,19,0.5919,0,0.7451,0
52784.55,0.832,0.1571,15,0.3652,1,0.0958,0
68829.32,0.5107,0.8479,2,0.6165,1,0.2333,0
80574.89,0.627,0.8282,5,0.6001,0,0.1446,0
61014.36,0.1409,0.7831,7,0.5448,0,0.3398,0
78515.73,0.0232,0.6147,20,0.142,0,0.3442,0
42307.46,0.0507,0.7235,10,0.2573,0,0.3739,1
8122.43,0.9039,0.7385,5,0.3401,0,0.4658,1
16029.43,0.8826,0.8893,19,0.742,0,0.4363,0
8678.65,0.8076,0.7323,2,0.614,1,0.4905,1
36249.65,0.1996,0.7365,17,0.5804,0,0.7526,0
52071.68,0.5255,0.8041,17,0.6049,0,0.142,0
38850.16,0.7961,0.5564,8,0.4529,1,0.3507,1
58256.95,0.6747,0.213,0,0.0357,0,0.0001,0
50657.87,0.1155,0.0845,18,0.181,1,0.0282,0
69404.57,0.8955,0.419,20,0.1263,0,0.6064,0
68361.41,0.1607,0.0917,7,0.0576,1,0.876,1
35216.09,0.1718,0.1693,3,0.2875,1,0.3059,0
37890.37,0.901,0.0238,5,0.709,1,0.4019,0
60589.04,0.4846,0.3002,2,0.1036,1,0.2099,1
61661.08,0.3729,0.97,12,0.1003,1,0.1428,1
34896.49,0.5537,0.3789,10,0.1118,1,0.8841,0
36380.2,0.9814,0.2409,7,0.2428,0,0.5721,0
70934.28,0.1196,0.4034,13,0.182,1,0.7049,0
66504.03,0.7569,0.3013,13,0.0126,1,0.8819,0
17829.83,0.3343,0.6739,0,0.2489,0,0.5884,0
46898.98,0.117,0.6345,8,0.8967,0,0.1803,1
89807.08,0.4219,0.0273,18,0.3028,1,0.7133,0
8449.04,0.5488,0.5113,16,0.1901,0,0.7478,0
86240.57,0.206,0.0362,17,0.4461,0,0.4139,0
20501.92,0.4053,0.6774,20,0.2064,1,0.6168,0
53188.62,0.6357,0.9358,1,0.5037,1,0.4845,0
45311.96,0.5764,0.9075,5,0.3606,1,0.333,1
5962.29,0.7232,0.2057,9,0.8072,1,0.6724,0
91962.71,0.8364,0.7426,10,0.8351,1,0.2475,0
48217.9,0.4091,0.7931,16,0.6418,1,0.3275,0
95655.49,0.423,0.8644,15,0.1941,0,0.4057,0
32240.67,0.4967,0.2596,14,0.4265,0,0.6146,1
87296.2,0.5664,0.4508,3,0.2749,1,0.8522,1
92627.01,0.1083,0.2215,14,0.7184,0,0.6149,0
57899.08,0.3126,0.0243,16,0.0263,0,0.7261,0
24254.39,0.1719,0.659,15,0.5962,1,0.2927,0
70098.51,0.3859,0.4315,12,0.2909,0,0.5874,0
57152.92,0.9734,0.2481,1,0.4329,0,0.1039,0
94730.32,0.5827,0.8471,3,0.2907,1,0.4633,1
46730.85,0.4294,0.4957,15,0.3283,0,0.6899,0
30508.8,0.5659,0.9947,18,0.6069,0,0.1797,0
18137.27,0.6691,0.7934,17,0.5359,1,0.9021,0
71370.19,0.435,0.8692,8,0.2197,1,0.4172,0
97540.41,0.4477,0.7733,12,0.0393,0,0.6711,0
7692.66,0.7014,0.1059,3,0.7704,1,0.4699,0
75342.31,0.0609,0.065,12,0.4431,0,0.7323,1
93058.38,0.5401,0.9151,4,0.5569,1,0.5843,0
12104.25,0.5473,0.1382,16,0.4396,1,0.1226,0
15466.15,0.7568,0.3912,16,0.557,0,0.9247,0
70735.92,0.9826,0.6099,1,0.5643,1,0.6601,0
66556.52,0.7958,0.2119,19,0.0135,0,0.4721,1
11538.6,0.5038,0.2253,16,0.4799,0,0.6766,0
84270.16,0.1695,0.4662,7,0.4519,1,0.2609,0
54725.27,0.5883,0.3609,9,0.0862,0,0.769,0
91183.75,0.8343,0.6766,1,0.6713,1,0.4112,0
88409.13,0.9324,0.0751,19,0.2123,1,0.805,1
82188.24,0.8253,0.4888,2,0.0491,0,0.2741,1
54010.4,0.189,0.1743,19,0.7228,0,0.7903,0
28912.51,0.7126,0.6067,13,0.7786,0,0.9067,1
53067.67,0.8802,0.1162,19,0.2166,1,0.9808,0
14577.08,0.681,0.1976,7,0.6188,0,0.7767,0
67590.38,0.6858,0.8039,18,0.0045,0,0.704,1
17727.84,0.5002,0.2352,8,0.649,1,0.5199,0
53561.43,0.637,0.7371,7,0.4183,1,0.1057,1
10166.29,0.2944,0.2731,7,0.7132,0,0.5599,0
33453.69,0.0888,0.235,19,0.3537,0,0.5633,0
27047.64,0.8277,0.2992,9,0.316,1,0.0647,0
63903.0,0.9431,0.8809,10,0.7567,1,0.6906,0
79744.74,0.8568,0.3972,13,0.0348,0,0.1489,0
10443.78,0.3339,0.2438,11,0.1684,1,0.5966,0
85776.95,0.0935,0.5366,11,0.3709,0,0.4726,0
86772.93,0.2801,0.3856,7,0.5367,1,0.8751,0
37515.56,0.8428,0.7902,3,0.0046,1,0.2322,1
67605.39,0.6558,0.9904,20,0.5176,0,0.1712,0
43248.24,0.9667,0.5266,10,0.3406,1,0.5512,1
19648.13,0.3427,0.4517,20,0.567,1,0.4602,0
55222.93,0.5515,0.343,9,0.8163,0,0.1613,0
13204.17,0.79,0.9733,12,0.3968,0,0.6137,1
88454.85,0.234,0.4833,11,0.4991,0,0.9058,0
92807.53,0.9641,0.178,20,0.4165,0,0.7403,0
83053.25,0.5924,0.9692,2,0.1067,1,0.2096,1
58440.17,0.0079,0.9609,10,0.7138,0,0.2384,1
57971.87,0.0252,0.4357,3,0.7967,0,0.5576,0
98537.7,0.8822,0.3482,18,0.7303,1,0.6775,0
28550.66,0.6453,0.6804,11,0.8528,0,0.979,0
12215.09,0.7631,0.8289,19,0.4212,0,0.1048,1
58384.39,0.784,0.4985,5,0.5871,1,0.5463,0
36234.63,0.4205,0.3308,3,0.1515,1,0.9874,0
35622.18,0.7986,0.3014,13,0.8791,0,0.1109,0
5673.11,0.9375,0.3266,3,0.5225,1,0.9726,0
61642.74,0.1722,0.118,7,0.2355,1,0.4622,0
30083.2,0.7641,0.7786,6,0.7248,1,0.7174,0
22846.56,0.3078,0.105,4,0.5278,0,0.4253,0
8841.03,0.3215,0.3983,2,0.8547,1,0.841,0
39614.35,0.4128,0.8349,13,0.693,1,0.9085,0
88502.04,0.8637,0.4041,15,0.7895,1,0.1667,0
36983.73,0.0221,0.2948,8,0.492,1,0.7472,0
69512.05,0.4339,0.9483,5,0.4656,1,0.0207,0
76871.96,0.68,0.1265,3,0.6816,1,0.2769,0
36169.58,0.1104,0.8849,14,0.0945,0,0.5523,0
83055.87,0.7923,0.0621,16,0.0486,1,0.6032,0
70728.57,0.9419,0.4135,11,0.8853,0,0.3653,0
58128.01,0.0909,0.6317,9,0.8247,1,0.2704,1
5094.28,0.1529,0.37,13,0.8601,0,0.1717,0
8333.62,0.9741,0.5346,19,0.0561,0,0.2397,1
99132.26,0.1979,0.204,20,0.2424,1,0.1302,0
79316.97,0.0789,0.569,4,0.8114,0,0.2612,0
94068.7,0.9522,0.1346,10,0.0805,1,0.8213,1
90718.8,0.8926,0.7961,18,0.4063,0,0.2875,1
6942.08,0.6557,0.5838,13,0.3072,1,0.9077,0
80225.49,0.5514,0.4819,17,0.7919,1,0.2452,0
47858.85,0.9192,0.0547,20,0.4663,0,0.492,0
80008.03,0.6555,0.4998,2,0.2613,0,0.1676,1
5638.0,0.6584,0.5636,12,0.4719,0,0.0171,0
32378.93,0.8437,0.2657,11,0.1012,0,0.6255,0
76375.76,0.6532,0.6776,5,0.6581,1,0.3378,1
80336.97,0.5037,0.0768,13,0.5565,1,0.3451,0
63872.89,0.3897,0.2087,2,0.5406,0,0.4078,0
33619.34,0.5031,0.7375,10,0.3941,1,0.7778,0
34484.45,0.5225,0.1472,8,0.2648,1,0.3997,0
96842.58,0.3608,0.2455,8,0.0588,0,0.0864,0
46725.16,0.4481,0.6509,12,0.8523,0,0.2788,0
47476.93,0.8019,0.7288,19,0.3749,0,0.5761,1
57471.61,0.4165,0.0515,19,0.4463,1,0.9935,0
43902.72,0.0256,0.1266,14,0.3382,1,0.1431,0
57503.8,0.283,0.4461,6,0.8891,0,0.3235,0
46071.87,0.2317,0.5928,20,0.7166,1,0.4856,0
83537.92,0.7936,0.4538,20,0.0862,0,0.9446,1
91359.85,0.4493,0.6471,17,0.5474,1,0.1084,0
93550.47,0.2803,0.756,18,0.4362,0,0.7938,0
58608.14,0.8107,0.9495,17,0.714,0,0.723,0
47004.11,0.0192,0.3499,15,0.8976,1,0.3064,0
71997.81,0.1743,0.1631,15,0.6699,1,0.7738,0
84640.74,0.827,0.2641,13,0.7784,1,0.5749,0
58483.31,0.5507,0.1482,13,0.4524,0,0.1714,0
71498.2,0.7736,0.3942,8,0.3362,1,0.2857,0
76224.29,0.8382,0.8726,18,0.579,0,0.3283,0
69257.41,0.942,0.3471,13,0.6745,0,0.323,0
75882.69,0.0634,0.1488,12,0.2048,0,0.7464,0
24821.31,0.7992,0.5226,15,0.453,1,0.6603,1
52345.58,0.7088,0.9919,1,0.1024,0,0.8199,1
60885.51,0.207,0.1882,19,0.1947,0,0.5108,0
5235.4,0.9317,0.7779,12,0.7937,1,0.3505,1
86316.44,0.4042,0.8234,19,0.1303,0,0.0678,0
62952.33,0.8876,0.4013,2,0.7302,1,0.7944,0
17267.95,0.6051,0.6196,4,0.3353,1,0.0748,1
82553.92,0.5267,0.4324,19,0.5972,1,0.3015,0
73120.41,0.1595,0.2623,14,0.8193,1,0.6689,1
77038.46,0.9143,0.4261,13,0.7028,1,0.7642,0
42244.03,0.5567,0.0953,8,0.7433,0,0.0685,0
86149.24,0.0061,0.707,11,0.235,0,0.6076,0
44332.62,0.0183,0.8292,11,0.3255,1,0.1371,0
59198.37,0.7776,0.3074,4,0.6595,1,0.7572,0
5061.02,0.1619,0.5665,11,0.6995,1,0.7299,0
66262.95,0.5987,0.2321,10,0.711,1,0.7481,0
73226.7,0.6811,0.1275,6,0.6661,1,0.0638,0
58875.39,0.2794,0.6636,7,0.2085,1,0.5594,0
52173.09,0.5693,0.1341,16,0.2602,0,0.2408,0
81943.97,0.2403,0.782,14,0.8478,0,0.4958,0
69730.41,0.9463,0.2718,9,0.4985,0,0.9894,0
31417.03,0.8602,0.8185,12,0.679,1,0.0905,0
96111.97,0.288,0.3685,5,0.5393,1,0.5941,0
72190.38,0.5288,0.3688,10,0.8321,1,0.165,0
98854.2,0.5006,0.7506,11,0.7819,1,0.5101,0
97269.83,0.96,0.5103,5,0.2352,0,0.5209,1
92296.42,0.394,0.201,3,0.7962,0,0.4562,0
76760.3,0.5622,0.8504,11,0.27,1,0.6396,1
62895.79,0.9287,0.3402,19,0.3969,0,0.9742,0
21356.21,0.1628,0.1028,9,0.7661,0,0.8052,0
56618.38,0.5505,0.416,18,0.2916,1,0.9585,0
